[0, -2147483648][DEBUG] 阳光: 9990, 变, 7460f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7462f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7464f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7466f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7468f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9540, 变, 7470f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9865, 慢*, 7472f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9465, 慢, 7474f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 8790, 变*, 7476f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 8815, 白*, 7478f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9140, 变, 7480f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9465, 白, 7482f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9790, 快, 7484f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7486f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7488f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7490f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7492f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9540, 慢, 7494f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9140, 变, 7496f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9140, 变*, 7498f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 119}
总={变: 1022, 快: 1071, 慢: 677, 白: 980}, 预计 12:33 完成 10k flags (共 104 min)
[0, -2147483648][DEBUG] 出怪种子: 0x541900AE
[0, -2147483648][DEBUG] 阳光: 9465, 变, 7500f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9790, 白*, 7502f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7504f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9715, 快*, 7506f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7508f, SL次数: 0 [12:06]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7510f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7512f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7514f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7516f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7518f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7520f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9865, 变, 7522f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7524f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7526f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9690, 慢, 7528f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 8990, 白, 7530f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9340, 变, 7532f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9440, 慢*, 7534f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 8940, 变*, 7536f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9265, 慢, 7538f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 8865, 慢, 7540f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 8465, 变, 7542f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 8790, 白, 7544f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9115, 白*, 7546f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9465, 白*, 7548f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9815, 慢, 7550f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9565, 快, 7552f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9890, 快*, 7554f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7556f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7558f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7560f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7562f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7564f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7566f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7568f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9540, 慢*, 7570f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9140, 慢*, 7572f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 8765, 变*, 7574f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 8915, 快, 7576f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9140, 白, 7578f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9490, 白, 7580f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9815, 变*, 7582f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9890, 白, 7584f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7586f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9690, 慢, 7588f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9440, 白, 7590f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9765, 慢*, 7592f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9390, 白*, 7594f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9740, 变*, 7596f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7598f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 120}
总={变: 1031, 快: 1084, 慢: 690, 白: 995}, 预计 12:33 完成 10k flags (共 104 min)
[0, -2147483648][DEBUG] 出怪种子: 0x30C72454
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7600f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9715, 快, 7602f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7604f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7606f, SL次数: 0 [12:07]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7608f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9690, 快, 7610f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7612f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7614f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9540, 快*, 7616f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9865, 快, 7618f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7620f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7622f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9715, 变, 7624f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9840, 快*, 7626f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7628f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7630f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7632f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7634f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7636f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9115, 快*, 7638f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9440, 变*, 7640f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9790, 慢*, 7642f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9365, 白*, 7644f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9690, 快, 7646f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7648f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7650f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9540, 白, 7652f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9865, 快, 7654f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7656f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7658f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7660f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7662f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7664f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9415, 白*, 7666f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9740, 慢, 7668f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9065, 快, 7670f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9390, 白*, 7672f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9740, 白, 7674f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7676f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7678f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9240, 变*, 7680f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9290, 快, 7682f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9615, 白, 7684f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9965, 变*, 7686f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7688f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7690f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9240, 白*, 7692f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9590, 白, 7694f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9940, 变, 7696f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7698f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 125}
总={变: 1040, 快: 1102, 慢: 702, 白: 1006}, 预计 12:33 完成 10k flags (共 104 min)
[0, -2147483648][DEBUG] 出怪种子: 0x38622AF0
[0, -2147483648][DEBUG] 阳光: 9240, 白, 7700f, SL次数: 0 [12:08]
[0, -2147483648][DEBUG] 阳光: 9590, 白, 7702f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9915, 白, 7704f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7706f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7708f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7710f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7712f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7714f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7716f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7718f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7720f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7722f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7724f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7726f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7728f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7730f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7732f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9690, 变, 7734f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7736f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7738f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7740f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7742f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7744f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7746f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7748f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7750f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7752f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7754f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9540, 慢, 7756f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9140, 白, 7758f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9465, 变, 7760f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9815, 慢*, 7762f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9565, 白*, 7764f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9890, 快*, 7766f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7768f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9240, 快*, 7770f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9565, 白*, 7772f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9915, 变, 7774f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7776f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7778f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7780f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7782f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7784f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7786f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7788f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7790f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9565, 快*, 7792f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9915, 快*, 7794f, SL次数: 0 [12:09]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7796f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7798f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 126}
总={变: 1058, 快: 1114, 慢: 708, 白: 1020}, 预计 12:33 完成 10k flags (共 104 min)
[0, -2147483648][DEBUG] 出怪种子: 0x4A080693
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7800f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7802f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7804f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9715, 白*, 7806f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7808f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9565, 慢, 7810f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 8890, 变, 7812f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9015, 变, 7814f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9340, 变, 7816f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9565, 变, 7818f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9890, 快, 7820f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7822f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7824f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7826f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9240, 慢*, 7828f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 8990, 慢, 7830f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 8740, 变*, 7832f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9065, 变, 7834f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9390, 快*, 7836f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9715, 变, 7838f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9715, 快, 7840f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7842f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7844f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7846f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7848f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7850f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7852f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7854f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9940, 变, 7856f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7858f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7860f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7862f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7864f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7866f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7868f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7870f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9690, 变, 7872f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7874f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9715, 慢*, 7876f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9465, 白, 7878f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9790, 慢, 7880f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9390, 变, 7882f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9465, 快*, 7884f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9790, 白, 7886f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7888f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7890f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7892f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 9440, 慢, 7894f, SL次数: 0 [12:10]
[0, -2147483648][DEBUG] 阳光: 8740, 白, 7896f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9065, 快, 7898f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 129}
总={变: 1073, 快: 1122, 慢: 720, 白: 1035}, 预计 12:33 完成 10k flags (共 104 min)
[0, -2147483648][DEBUG] 出怪种子: 0x5008DECD
[0, -2147483648][DEBUG] 阳光: 9390, 白, 7900f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9740, 变, 7902f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7904f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7906f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9390, 快, 7908f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9740, 快*, 7910f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7912f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9415, 变*, 7914f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9515, 快*, 7916f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9865, 白*, 7918f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7920f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7922f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 7924f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7926f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7928f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9690, 快*, 7930f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9865, 慢*, 7932f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9590, 变, 7934f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9940, 白*, 7936f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7938f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7940f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7942f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9965, 白, 7944f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7946f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7948f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7950f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 7952f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7954f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9415, 白*, 7956f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9765, 白, 7958f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7960f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 7962f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9565, 变, 7964f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9640, 快*, 7966f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9965, 慢, 7968f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9565, 快*, 7970f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9890, 变*, 7972f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7974f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7976f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 白*, 7978f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7980f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7982f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7984f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变*, 7986f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7988f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 7990f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 快, 7992f, SL次数: 0 [12:11]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 7994f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9415, 白*, 7996f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9765, 变*, 7998f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 灰烬={w20樱桃: 129}
总={变: 1089, 快: 1135, 慢: 728, 白: 1048}, 预计 12:33 完成 10k flags (共 104 min)
[0, -2147483648][DEBUG] 出怪种子: 0x607F93EE
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 8000f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 8002f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9990, 白, 8004f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9990, 慢, 8006f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9240, 慢*, 8008f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 8840, 快, 8010f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9190, 白, 8012f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9515, 变*, 8014f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9515, 白*, 8016f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9865, 白*, 8018f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 8020f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9990, 变, 8022f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9990, 慢*, 8024f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9690, 快, 8026f, SL次数: 0 [12:12]
[0, -2147483648][DEBUG] 阳光: 9990, 快*, 8028f, SL次数: 0 [12:12]
